"No.","Time","Source","Destination","Protocol","Length","Info"
"204720","2016-09-27 08:54:38.052057","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63466 Ack=61066 Win=3072 Len=1"
"204734","2016-09-27 08:54:43.271963","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"204768","2016-09-27 08:54:48.252929","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63466 Ack=61066 Win=3072 Len=1"
"204856","2016-09-27 08:54:58.453650","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63466 Ack=61066 Win=3072 Len=1"
"204940","2016-09-27 08:55:08.654780","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63466 Ack=61066 Win=3072 Len=1"
"204981","2016-09-27 08:55:18.855233","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63466 Ack=61066 Win=3072 Len=1"
"205018","2016-09-27 08:55:26.759036","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"205023","2016-09-27 08:55:26.976757","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63536 Ack=61135 Win=3072 Len=0"
"205033","2016-09-27 08:55:31.979250","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"205046","2016-09-27 08:55:36.960649","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63535 Ack=61135 Win=3072 Len=1"
"205092","2016-09-27 08:55:47.161579","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63535 Ack=61135 Win=3072 Len=1"
"205210","2016-09-27 08:55:57.361977","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63535 Ack=61135 Win=3072 Len=1"
"205266","2016-09-27 08:56:07.562380","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63535 Ack=61135 Win=3072 Len=1"
"205312","2016-09-27 08:56:17.763181","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63535 Ack=61135 Win=3072 Len=1"
"205351","2016-09-27 08:56:22.989266","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"205374","2016-09-27 08:56:25.665579","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"205378","2016-09-27 08:56:25.883321","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63605 Ack=61204 Win=3072 Len=0"
"205571","2016-09-27 08:56:35.867229","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63604 Ack=61204 Win=3072 Len=1"
"205655","2016-09-27 08:56:46.067753","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63604 Ack=61204 Win=3072 Len=1"
"205820","2016-09-27 08:56:56.268202","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63604 Ack=61204 Win=3072 Len=1"
"205930","2016-09-27 08:56:57.137825","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"205937","2016-09-27 08:56:57.356157","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63674 Ack=61273 Win=3072 Len=0"
"205990","2016-09-27 08:57:07.339979","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63673 Ack=61273 Win=3072 Len=1"
"206015","2016-09-27 08:57:12.559276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"206080","2016-09-27 08:57:17.540268","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63673 Ack=61273 Win=3072 Len=1"
"206085","2016-09-27 08:57:18.030952","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"206089","2016-09-27 08:57:18.249278","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63759 Ack=61342 Win=3072 Len=0"
"206171","2016-09-27 08:57:28.232960","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63758 Ack=61342 Win=3072 Len=1"
"206202","2016-09-27 08:57:38.433240","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63758 Ack=61342 Win=3072 Len=1"
"206252","2016-09-27 08:57:48.633381","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63758 Ack=61342 Win=3072 Len=1"
"206346","2016-09-27 08:57:58.833453","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63758 Ack=61342 Win=3072 Len=1"
"206377","2016-09-27 08:58:03.892211","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"206379","2016-09-27 08:58:04.059258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"206383","2016-09-27 08:58:04.110319","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63828 Ack=61411 Win=3072 Len=0"
"206416","2016-09-27 08:58:14.094184","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63827 Ack=61411 Win=3072 Len=1"
"206469","2016-09-27 08:58:24.294685","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63827 Ack=61411 Win=3072 Len=1"
"206514","2016-09-27 08:58:34.495172","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63827 Ack=61411 Win=3072 Len=1"
"206547","2016-09-27 08:58:44.695517","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63827 Ack=61411 Win=3072 Len=1"
"206596","2016-09-27 08:58:54.895613","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63827 Ack=61411 Win=3072 Len=1"
"206619","2016-09-27 08:59:00.119217","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"206631","2016-09-27 08:59:02.799000","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"206635","2016-09-27 08:59:03.017474","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63897 Ack=61480 Win=3072 Len=0"
"206691","2016-09-27 08:59:13.001142","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63896 Ack=61480 Win=3072 Len=1"
"206773","2016-09-27 08:59:23.201194","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63896 Ack=61480 Win=3072 Len=1"
"206800","2016-09-27 08:59:26.429232","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"206804","2016-09-27 08:59:26.648102","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=63966 Ack=61549 Win=3072 Len=0"
"206913","2016-09-27 08:59:33.893366","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"206915","2016-09-27 08:59:33.893423","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0210 A pool.ntp.org"
"206917","2016-09-27 08:59:33.897914","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"206919","2016-09-27 08:59:33.898064","192.168.1.196","202.127.210.36","NTP","90","NTP Version 3, client"
"206931","2016-09-27 08:59:36.631691","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63965 Ack=61549 Win=3072 Len=1"
"206941","2016-09-27 08:59:39.069240","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"206969","2016-09-27 08:59:46.831818","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63965 Ack=61549 Win=3072 Len=1"
"207025","2016-09-27 08:59:57.031953","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63965 Ack=61549 Win=3072 Len=1"
"207060","2016-09-27 09:00:07.231886","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63965 Ack=61549 Win=3072 Len=1"
"207111","2016-09-27 09:00:17.432128","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=63965 Ack=61549 Win=3072 Len=1"
"207125","2016-09-27 09:00:22.649264","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"207144","2016-09-27 09:00:25.334722","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"207148","2016-09-27 09:00:25.552644","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64035 Ack=61618 Win=3072 Len=0"
"207205","2016-09-27 09:00:35.536371","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64034 Ack=61618 Win=3072 Len=1"
"207235","2016-09-27 09:00:45.736648","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64034 Ack=61618 Win=3072 Len=1"
"207354","2016-09-27 09:00:55.937872","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64034 Ack=61618 Win=3072 Len=1"
"207378","2016-09-27 09:01:01.160752","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"207400","2016-09-27 09:01:06.138479","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64034 Ack=61618 Win=3072 Len=1"
"207442","2016-09-27 09:01:16.339170","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64034 Ack=61618 Win=3072 Len=1"
"207453","2016-09-27 09:01:18.649563","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"207457","2016-09-27 09:01:18.868119","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64120 Ack=61687 Win=3072 Len=0"
"207532","2016-09-27 09:01:28.852444","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64119 Ack=61687 Win=3072 Len=1"
"207577","2016-09-27 09:01:39.053826","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64119 Ack=61687 Win=3072 Len=1"
"207590","2016-09-27 09:01:44.279237","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"207615","2016-09-27 09:01:49.254805","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64119 Ack=61687 Win=3072 Len=1"
"207655","2016-09-27 09:01:55.718814","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"207659","2016-09-27 09:01:55.937798","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64189 Ack=61756 Win=3072 Len=0"
"207687","2016-09-27 09:02:05.922303","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64188 Ack=61756 Win=3072 Len=1"
"207729","2016-09-27 09:02:16.123185","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64188 Ack=61756 Win=3072 Len=1"
"207763","2016-09-27 09:02:21.349226","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"207838","2016-09-27 09:02:26.324028","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64188 Ack=61756 Win=3072 Len=1"
"207879","2016-09-27 09:02:36.524855","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64188 Ack=61756 Win=3072 Len=1"
"207919","2016-09-27 09:02:46.725784","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64188 Ack=61756 Win=3072 Len=1"
"207964","2016-09-27 09:02:54.628927","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"207970","2016-09-27 09:02:54.846585","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64258 Ack=61825 Win=3072 Len=0"
"207990","2016-09-27 09:02:59.849276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"208014","2016-09-27 09:03:04.642881","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"208016","2016-09-27 09:03:04.861278","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64327 Ack=61894 Win=3072 Len=0"
"208070","2016-09-27 09:03:14.845821","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64326 Ack=61894 Win=3072 Len=1"
"208140","2016-09-27 09:03:25.046678","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64326 Ack=61894 Win=3072 Len=1"
"208200","2016-09-27 09:03:35.247549","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64326 Ack=61894 Win=3072 Len=1"
"208241","2016-09-27 09:03:40.469260","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"208293","2016-09-27 09:03:45.448410","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64326 Ack=61894 Win=3072 Len=1"
"208367","2016-09-27 09:03:55.649320","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64326 Ack=61894 Win=3072 Len=1"
"208443","2016-09-27 09:04:03.552943","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"208448","2016-09-27 09:04:03.770534","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64396 Ack=61963 Win=3072 Len=0"
"208480","2016-09-27 09:04:08.769272","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"208518","2016-09-27 09:04:13.754866","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64395 Ack=61963 Win=3072 Len=1"
"208591","2016-09-27 09:04:23.955594","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64395 Ack=61963 Win=3072 Len=1"
"208600","2016-09-27 09:04:25.004077","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"208603","2016-09-27 09:04:25.222352","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64465 Ack=62032 Win=3072 Len=0"
"208641","2016-09-27 09:04:35.206549","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64464 Ack=62032 Win=3072 Len=1"
"208660","2016-09-27 09:04:40.429258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"208684","2016-09-27 09:04:45.407218","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64464 Ack=62032 Win=3072 Len=1"
"208775","2016-09-27 09:04:55.607869","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64464 Ack=62032 Win=3072 Len=1"
"208815","2016-09-27 09:05:05.809370","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64464 Ack=62032 Win=3072 Len=1"
"208827","2016-09-27 09:05:11.029246","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"208861","2016-09-27 09:05:16.010126","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64464 Ack=62032 Win=3072 Len=1"
"208904","2016-09-27 09:05:19.273084","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"208907","2016-09-27 09:05:19.492714","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64550 Ack=62101 Win=3072 Len=0"
"208989","2016-09-27 09:05:29.477050","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64549 Ack=62101 Win=3072 Len=1"
"209018","2016-09-27 09:05:39.677904","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64549 Ack=62101 Win=3072 Len=1"
"209044","2016-09-27 09:05:44.899254","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209144","2016-09-27 09:05:49.878714","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64549 Ack=62101 Win=3072 Len=1"
"209228","2016-09-27 09:06:00.079262","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64549 Ack=62101 Win=3072 Len=1"
"209275","2016-09-27 09:06:10.279872","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64549 Ack=62101 Win=3072 Len=1"
"209300","2016-09-27 09:06:15.499260","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209319","2016-09-27 09:06:18.182599","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"209323","2016-09-27 09:06:18.400525","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64619 Ack=62170 Win=3072 Len=0"
"209391","2016-09-27 09:06:28.384646","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64618 Ack=62170 Win=3072 Len=1"
"209438","2016-09-27 09:06:38.585337","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64618 Ack=62170 Win=3072 Len=1"
"209451","2016-09-27 09:06:43.809278","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209475","2016-09-27 09:06:48.786416","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64618 Ack=62170 Win=3072 Len=1"
"209513","2016-09-27 09:06:54.289753","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"209517","2016-09-27 09:06:54.508028","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64688 Ack=62239 Win=3072 Len=0"
"209556","2016-09-27 09:07:04.492205","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64687 Ack=62239 Win=3072 Len=1"
"209587","2016-09-27 09:07:14.692797","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64687 Ack=62239 Win=3072 Len=1"
"209631","2016-09-27 09:07:19.909263","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209670","2016-09-27 09:07:24.893558","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64687 Ack=62239 Win=3072 Len=1"
"209710","2016-09-27 09:07:35.094995","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64687 Ack=62239 Win=3072 Len=1"
"209767","2016-09-27 09:07:45.295581","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64687 Ack=62239 Win=3072 Len=1"
"209789","2016-09-27 09:07:50.519249","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209801","2016-09-27 09:07:53.198513","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"209816","2016-09-27 09:07:53.416925","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64757 Ack=62308 Win=3072 Len=0"
"209860","2016-09-27 09:08:03.400969","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64756 Ack=62308 Win=3072 Len=1"
"209866","2016-09-27 09:08:05.311013","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"209869","2016-09-27 09:08:05.529669","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64826 Ack=62377 Win=3072 Len=0"
"209906","2016-09-27 09:08:15.513780","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64825 Ack=62377 Win=3072 Len=1"
"209950","2016-09-27 09:08:25.714375","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64825 Ack=62377 Win=3072 Len=1"
"209972","2016-09-27 09:08:30.939210","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"209993","2016-09-27 09:08:35.914904","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64825 Ack=62377 Win=3072 Len=1"
"210028","2016-09-27 09:08:46.115336","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64825 Ack=62377 Win=3072 Len=1"
"210085","2016-09-27 09:08:56.315689","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64825 Ack=62377 Win=3072 Len=1"
"210126","2016-09-27 09:09:04.219710","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"210130","2016-09-27 09:09:04.437497","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64895 Ack=62446 Win=3072 Len=0"
"210165","2016-09-27 09:09:09.439265","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"210178","2016-09-27 09:09:14.421450","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=64894 Ack=62446 Win=3072 Len=1"
"210202","2016-09-27 09:09:19.900682","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"210205","2016-09-27 09:09:20.119059","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=64980 Ack=62515 Win=3072 Len=0"
"210224","2016-09-27 09:09:23.578804","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"210228","2016-09-27 09:09:23.797367","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=65049 Ack=62584 Win=3072 Len=0"
"210273","2016-09-27 09:09:33.164171","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"210275","2016-09-27 09:09:33.164243","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0211 A pool.ntp.org"
"210277","2016-09-27 09:09:33.168970","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"210279","2016-09-27 09:09:33.169142","192.168.1.196","202.147.104.60","NTP","90","NTP Version 3, client"
"210282","2016-09-27 09:09:33.781409","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65048 Ack=62584 Win=3072 Len=1"
"210322","2016-09-27 09:09:43.982410","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65048 Ack=62584 Win=3072 Len=1"
"210344","2016-09-27 09:09:49.199263","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"210371","2016-09-27 09:09:54.182968","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65048 Ack=62584 Win=3072 Len=1"
"210417","2016-09-27 09:10:04.384058","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65048 Ack=62584 Win=3072 Len=1"
"210463","2016-09-27 09:10:14.584632","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65048 Ack=62584 Win=3072 Len=1"
"210702","2016-09-27 09:10:22.487717","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"210706","2016-09-27 09:10:22.705510","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=65118 Ack=62653 Win=3072 Len=0"
"210745","2016-09-27 09:10:27.709266","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"210769","2016-09-27 09:10:32.689559","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65117 Ack=62653 Win=3072 Len=1"
"210851","2016-09-27 09:10:42.890313","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65117 Ack=62653 Win=3072 Len=1"
"210967","2016-09-27 09:10:53.090760","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65117 Ack=62653 Win=3072 Len=1"
"211071","2016-09-27 09:11:03.291128","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65117 Ack=62653 Win=3072 Len=1"
"211108","2016-09-27 09:11:08.509265","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"211127","2016-09-27 09:11:13.491559","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65117 Ack=62653 Win=3072 Len=1"
"211157","2016-09-27 09:11:21.394405","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"211160","2016-09-27 09:11:21.612326","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=65187 Ack=62722 Win=3072 Len=0"
"211250","2016-09-27 09:11:31.596277","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65186 Ack=62722 Win=3072 Len=1"
"211288","2016-09-27 09:11:41.796860","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=65186 Ack=62722 Win=3072 Len=1"
