"No.","Time","Source","Destination","Protocol","Length","Info"
"1116484","2016-09-28 11:28:05.013507","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1116494","2016-09-28 11:28:05.272459","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97486 Ack=94462 Win=3072 Len=0"
"1116576","2016-09-28 11:28:07.676783","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1116586","2016-09-28 11:28:07.899358","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97555 Ack=94531 Win=3072 Len=0"
"1117027","2016-09-28 11:28:17.884147","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=97554 Ack=94531 Win=3072 Len=1"
"1117171","2016-09-28 11:28:22.681719","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1117198","2016-09-28 11:28:22.899989","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97624 Ack=94600 Win=3072 Len=0"
"1117220","2016-09-28 11:28:23.109300","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1117762","2016-09-28 11:28:27.786038","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1117764","2016-09-28 11:28:27.786100","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x02b6 A pool.ntp.org"
"1117766","2016-09-28 11:28:27.791910","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1117768","2016-09-28 11:28:27.792059","192.168.1.196","54.252.129.186","NTP","90","NTP Version 3, client"
"1117804","2016-09-28 11:28:31.114205","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1117809","2016-09-28 11:28:31.335183","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97693 Ack=94669 Win=3072 Len=0"
"1118218","2016-09-28 11:28:41.113228","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1118262","2016-09-28 11:28:41.331768","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97762 Ack=94738 Win=3072 Len=0"
"1118505","2016-09-28 11:28:47.127783","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1118520","2016-09-28 11:28:47.346109","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97831 Ack=94807 Win=3072 Len=0"
"1118591","2016-09-28 11:28:48.903619","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1118616","2016-09-28 11:28:49.122885","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97900 Ack=94876 Win=3072 Len=0"
"1119162","2016-09-28 11:28:57.133292","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1119178","2016-09-28 11:28:57.352571","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=97969 Ack=94945 Win=3072 Len=0"
"1119280","2016-09-28 11:29:02.359305","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1119580","2016-09-28 11:29:07.337339","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=97968 Ack=94945 Win=3072 Len=1"
"1119619","2016-09-28 11:29:08.196372","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1119626","2016-09-28 11:29:08.414942","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98038 Ack=95014 Win=3072 Len=0"
"1119963","2016-09-28 11:29:18.206695","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1119966","2016-09-28 11:29:18.425891","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98107 Ack=95083 Win=3072 Len=0"
"1120012","2016-09-28 11:29:21.149770","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1120019","2016-09-28 11:29:21.368652","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98176 Ack=95152 Win=3072 Len=0"
"1120174","2016-09-28 11:29:26.965570","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"1120181","2016-09-28 11:29:27.183837","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98261 Ack=95221 Win=3072 Len=0"
"1120367","2016-09-28 11:29:32.189293","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1120656","2016-09-28 11:29:37.168667","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98260 Ack=95221 Win=3072 Len=1"
"1120866","2016-09-28 11:29:47.370136","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98260 Ack=95221 Win=3072 Len=1"
"1121072","2016-09-28 11:29:57.571443","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98260 Ack=95221 Win=3072 Len=1"
"1121329","2016-09-28 11:30:02.789222","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1121409","2016-09-28 11:30:04.902115","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1121415","2016-09-28 11:30:05.119868","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98330 Ack=95290 Win=3072 Len=0"
"1121643","2016-09-28 11:30:15.104756","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98329 Ack=95290 Win=3072 Len=1"
"1121666","2016-09-28 11:30:16.168197","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1121674","2016-09-28 11:30:16.387271","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98399 Ack=95359 Win=3072 Len=0"
"1121747","2016-09-28 11:30:21.355898","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1121753","2016-09-28 11:30:21.574767","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98468 Ack=95428 Win=3072 Len=0"
"1121946","2016-09-28 11:30:31.559909","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98467 Ack=95428 Win=3072 Len=1"
"1122113","2016-09-28 11:30:36.779208","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1122296","2016-09-28 11:30:41.365719","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1122304","2016-09-28 11:30:41.584803","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98537 Ack=95497 Win=3072 Len=0"
"1122693","2016-09-28 11:30:51.569713","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98536 Ack=95497 Win=3072 Len=1"
"1123124","2016-09-28 11:31:01.771186","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98536 Ack=95497 Win=3072 Len=1"
"1123209","2016-09-28 11:31:06.989233","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1123290","2016-09-28 11:31:11.972535","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98536 Ack=95497 Win=3072 Len=1"
"1123374","2016-09-28 11:31:17.109921","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1123378","2016-09-28 11:31:17.330716","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98606 Ack=95566 Win=3072 Len=0"
"1123395","2016-09-28 11:31:18.189659","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1123399","2016-09-28 11:31:18.408594","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98675 Ack=95635 Win=3072 Len=0"
"1123699","2016-09-28 11:31:28.393505","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98674 Ack=95635 Win=3072 Len=1"
"1123795","2016-09-28 11:31:33.619289","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1123852","2016-09-28 11:31:37.117849","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1123857","2016-09-28 11:31:37.337278","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98744 Ack=95704 Win=3072 Len=0"
"1124156","2016-09-28 11:31:47.322266","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98743 Ack=95704 Win=3072 Len=1"
"1124162","2016-09-28 11:31:47.620025","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1124171","2016-09-28 11:31:47.844026","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98813 Ack=95773 Win=3072 Len=0"
"1124435","2016-09-28 11:31:52.747922","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1124439","2016-09-28 11:31:52.968623","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98882 Ack=95842 Win=3072 Len=0"
"1125392","2016-09-28 11:32:02.623539","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1125399","2016-09-28 11:32:02.842094","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=98951 Ack=95911 Win=3072 Len=0"
"1125525","2016-09-28 11:32:07.849252","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1125615","2016-09-28 11:32:12.827366","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=98950 Ack=95911 Win=3072 Len=1"
"1126000","2016-09-28 11:32:21.556980","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126007","2016-09-28 11:32:21.775198","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99020 Ack=95980 Win=3072 Len=0"
"1126153","2016-09-28 11:32:27.469299","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126159","2016-09-28 11:32:27.687774","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99089 Ack=96049 Win=3072 Len=0"
"1126282","2016-09-28 11:32:30.387848","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126294","2016-09-28 11:32:30.606461","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99158 Ack=96118 Win=3072 Len=0"
"1126334","2016-09-28 11:32:33.309645","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126336","2016-09-28 11:32:33.527904","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99227 Ack=96187 Win=3072 Len=0"
"1126479","2016-09-28 11:32:36.224840","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126485","2016-09-28 11:32:36.447880","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99296 Ack=96256 Win=3072 Len=0"
"1126526","2016-09-28 11:32:38.529268","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1126537","2016-09-28 11:32:39.144182","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126541","2016-09-28 11:32:39.363044","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99365 Ack=96325 Win=3072 Len=0"
"1126607","2016-09-28 11:32:42.068334","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126611","2016-09-28 11:32:42.286956","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99434 Ack=96394 Win=3072 Len=0"
"1126692","2016-09-28 11:32:46.567204","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1126694","2016-09-28 11:32:46.785887","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99503 Ack=96463 Win=3072 Len=0"
"1126831","2016-09-28 11:32:56.770716","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=99502 Ack=96463 Win=3072 Len=1"
"1126995","2016-09-28 11:33:06.973119","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=99502 Ack=96463 Win=3072 Len=1"
"1127088","2016-09-28 11:33:12.199269","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1127162","2016-09-28 11:33:17.174616","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=99502 Ack=96463 Win=3072 Len=1"
"1127176","2016-09-28 11:33:18.910039","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127182","2016-09-28 11:33:19.128336","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99572 Ack=96532 Win=3072 Len=0"
"1127203","2016-09-28 11:33:19.790226","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127225","2016-09-28 11:33:20.008600","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99641 Ack=96601 Win=3072 Len=0"
"1127505","2016-09-28 11:33:22.710308","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127524","2016-09-28 11:33:22.928825","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99710 Ack=96670 Win=3072 Len=0"
"1127590","2016-09-28 11:33:25.629728","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127595","2016-09-28 11:33:25.847923","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99779 Ack=96739 Win=3072 Len=0"
"1127621","2016-09-28 11:33:27.604316","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"1127625","2016-09-28 11:33:27.822605","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99864 Ack=96808 Win=3072 Len=0"
"1127635","2016-09-28 11:33:28.548271","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127641","2016-09-28 11:33:28.766904","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=99933 Ack=96877 Win=3072 Len=0"
"1127713","2016-09-28 11:33:31.471716","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1127726","2016-09-28 11:33:31.690067","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100002 Ack=96946 Win=3072 Len=0"
"1128120","2016-09-28 11:33:41.675089","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100001 Ack=96946 Win=3072 Len=1"
"1128436","2016-09-28 11:33:46.899257","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1128595","2016-09-28 11:33:51.876686","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100001 Ack=96946 Win=3072 Len=1"
"1128940","2016-09-28 11:34:02.078048","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100001 Ack=96946 Win=3072 Len=1"
"1130604","2016-09-28 11:34:12.280159","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100001 Ack=96946 Win=3072 Len=1"
"1130786","2016-09-28 11:34:17.499281","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1130894","2016-09-28 11:34:22.481563","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100001 Ack=96946 Win=3072 Len=1"
"1131426","2016-09-28 11:34:30.385946","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1131434","2016-09-28 11:34:30.661383","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100071 Ack=97015 Win=3072 Len=0"
"1131468","2016-09-28 11:34:33.936767","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1131471","2016-09-28 11:34:34.155316","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100140 Ack=97084 Win=3072 Len=0"
"1131691","2016-09-28 11:34:44.140264","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100139 Ack=97084 Win=3072 Len=1"
"1131692","2016-09-28 11:34:44.186908","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1131696","2016-09-28 11:34:44.405362","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100209 Ack=97153 Win=3072 Len=0"
"1131752","2016-09-28 11:34:49.363686","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1131810","2016-09-28 11:34:54.390200","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100208 Ack=97153 Win=3072 Len=1"
"1132019","2016-09-28 11:35:04.196352","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1132025","2016-09-28 11:35:04.414564","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100278 Ack=97222 Win=3072 Len=0"
"1132043","2016-09-28 11:35:05.219621","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1132055","2016-09-28 11:35:05.437897","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100347 Ack=97291 Win=3072 Len=0"
"1132569","2016-09-28 11:35:15.422766","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100346 Ack=97291 Win=3072 Len=1"
"1132682","2016-09-28 11:35:20.649255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1132774","2016-09-28 11:35:25.624490","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100346 Ack=97291 Win=3072 Len=1"
"1133019","2016-09-28 11:35:35.825963","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100346 Ack=97291 Win=3072 Len=1"
"1133289","2016-09-28 11:35:46.028034","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100346 Ack=97291 Win=3072 Len=1"
"1133387","2016-09-28 11:35:51.249268","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1133538","2016-09-28 11:35:56.230090","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100346 Ack=97291 Win=3072 Len=1"
"1133763","2016-09-28 11:36:04.133176","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1133770","2016-09-28 11:36:04.351844","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100416 Ack=97360 Win=3072 Len=0"
"1134064","2016-09-28 11:36:14.336685","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100415 Ack=97360 Win=3072 Len=1"
"1134321","2016-09-28 11:36:20.729223","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134329","2016-09-28 11:36:20.947513","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100485 Ack=97429 Win=3072 Len=0"
"1134330","2016-09-28 11:36:20.987658","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134335","2016-09-28 11:36:21.219182","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100554 Ack=97498 Win=3072 Len=0"
"1134376","2016-09-28 11:36:23.649424","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134383","2016-09-28 11:36:23.876478","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100623 Ack=97567 Win=3072 Len=0"
"1134419","2016-09-28 11:36:25.949737","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1134426","2016-09-28 11:36:26.567234","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134432","2016-09-28 11:36:26.785751","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100692 Ack=97636 Win=3072 Len=0"
"1134454","2016-09-28 11:36:29.486586","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134461","2016-09-28 11:36:29.705703","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100761 Ack=97705 Win=3072 Len=0"
"1134527","2016-09-28 11:36:32.411630","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134531","2016-09-28 11:36:32.630096","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100830 Ack=97774 Win=3072 Len=0"
"1134766","2016-09-28 11:36:42.614910","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=100829 Ack=97774 Win=3072 Len=1"
"1134785","2016-09-28 11:36:43.572844","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134810","2016-09-28 11:36:43.790918","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100899 Ack=97843 Win=3072 Len=0"
"1134890","2016-09-28 11:36:46.492235","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134894","2016-09-28 11:36:46.739331","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=100968 Ack=97912 Win=3072 Len=0"
"1134932","2016-09-28 11:36:49.411611","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134947","2016-09-28 11:36:49.630168","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101037 Ack=97981 Win=3072 Len=0"
"1134989","2016-09-28 11:36:52.328588","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1134994","2016-09-28 11:36:52.547286","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101106 Ack=98050 Win=3072 Len=0"
"1135162","2016-09-28 11:36:53.477844","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1135165","2016-09-28 11:36:53.696502","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101175 Ack=98119 Win=3072 Len=0"
"1135178","2016-09-28 11:36:54.639280","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1135242","2016-09-28 11:36:55.290519","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1135274","2016-09-28 11:36:55.514596","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101244 Ack=98188 Win=3072 Len=0"
"1135519","2016-09-28 11:36:59.341882","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1135524","2016-09-28 11:36:59.560098","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101313 Ack=98257 Win=3072 Len=0"
"1137264","2016-09-28 11:37:09.544579","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101312 Ack=98257 Win=3072 Len=1"
"1138183","2016-09-28 11:37:19.745987","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101312 Ack=98257 Win=3072 Len=1"
"1138543","2016-09-28 11:37:24.969219","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1138567","2016-09-28 11:37:28.247016","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"1138571","2016-09-28 11:37:28.465936","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101398 Ack=98326 Win=3072 Len=0"
"1139037","2016-09-28 11:37:38.450502","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101397 Ack=98326 Win=3072 Len=1"
"1140116","2016-09-28 11:37:48.652044","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101397 Ack=98326 Win=3072 Len=1"
"1140285","2016-09-28 11:37:58.853120","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101397 Ack=98326 Win=3072 Len=1"
"1140434","2016-09-28 11:38:04.079276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1140475","2016-09-28 11:38:09.054070","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101397 Ack=98326 Win=3072 Len=1"
"1140835","2016-09-28 11:38:19.255731","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101397 Ack=98326 Win=3072 Len=1"
"1140919","2016-09-28 11:38:27.096498","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1140921","2016-09-28 11:38:27.096575","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x02b7 A pool.ntp.org"
"1140923","2016-09-28 11:38:27.101407","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1140925","2016-09-28 11:38:27.101555","192.168.1.196","203.100.61.10","NTP","90","NTP Version 3, client"
"1140926","2016-09-28 11:38:27.157691","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"1140936","2016-09-28 11:38:27.375443","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=101467 Ack=98395 Win=3072 Len=0"
"1141006","2016-09-28 11:38:33.092851","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1141008","2016-09-28 11:38:33.092907","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x02b8 A pool.ntp.org"
"1141012","2016-09-28 11:38:33.438331","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"1141014","2016-09-28 11:38:33.438477","192.168.1.196","203.23.237.200","NTP","90","NTP Version 3, client"
"1141038","2016-09-28 11:38:37.360150","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101466 Ack=98395 Win=3072 Len=1"
"1141199","2016-09-28 11:38:42.579275","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"1141336","2016-09-28 11:38:47.561555","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101466 Ack=98395 Win=3072 Len=1"
"1141910","2016-09-28 11:38:57.762631","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=101466 Ack=98395 Win=3072 Len=1"
